Name	Length	EffectiveLength	TPM	NumReads
FBtr0273427	5997	5823.398	0.187567	8.400
FBtr0273422	8691	8517.398	0.101221	6.630
FBtr0273423	3949	3775.398	1.119156	32.492
FBtr0308596	8707	8533.398	0.100886	6.620
FBtr0273426	3960	3786.398	0.964179	28.074
FBtr0273428	4159	3985.398	0.585850	17.955
FBtr0273425	4221	4047.398	0.586068	18.241
FBtr0273424	4131	3957.398	0.676524	20.588
FBtr0071625	1754	1580.398	0.246849	3.000
FBtr0332123	530	356.771	0.000000	0.000
FBtr0075574	393	219.882	0.000000	0.000
FBtr0083711	989	815.532	0.797269	5.000
FBtr0073461	779	605.657	0.000000	0.000
FBtr0078946	4568	4394.398	2.631572	88.928
FBtr0301244	4136	3962.398	10.303551	313.956
FBtr0336458	4237	4063.398	21.445503	670.116
FBtr0334034	1543	1369.398	1.404321	14.788
FBtr0074493	1468	1294.398	82.200336	818.212
FBtr0070974	2522	2348.398	28.247374	510.122
FBtr0091534	674	500.698	0.000000	0.000
FBtr0080433	2364	2190.398	0.298221	5.023
FBtr0073633	1250	1076.398	0.724860	6.000
FBtr0330675	1282	1108.398	0.965943	8.233
FBtr0077843	1285	1111.398	7.006376	59.881
FBtr0303251	2855	2681.398	0.120882	2.493
FBtr0334800	2837	2663.398	0.122457	2.508
FBtr0088123	811	637.633	0.051015	0.250
FBtr0113401	937	763.576	0.000000	0.000
FBtr0073373	2928	2754.398	0.000000	0.000
FBtr0080490	2199	2025.398	2.760793	43.000
FBtr0087616	17791	17617.398	1.426919	193.315
FBtr0087620	16907	16733.398	2.047802	263.510
FBtr0304850	17845	17671.398	1.318824	179.218
FBtr0273225	17969	17795.398	2.294899	314.048
FBtr0301593	17801	17627.398	1.069028	144.911
FBtr0273223	17725	17551.398	1.133336	152.966
FBtr0087621	27842	27668.398	16.766514	3567.393
FBtr0087618	17114	16940.398	60.884208	7931.447
FBtr0304852	17813	17639.398	1.106394	150.078
FBtr0304848	18016	17842.398	1.530335	209.973
FBtr0087617	17776	17602.398	3.052811	413.234
FBtr0273224	17731	17557.398	2.339547	315.876
FBtr0304849	17803	17629.398	1.205925	163.487
FBtr0304851	13661	13487.398	36.898596	3827.033
FBtr0301591	17785	17611.398	1.237618	167.612
FBtr0301964	16892	16718.398	8.753547	1125.390
FBtr0301592	18008	17834.398	2.304686	316.078
FBtr0273222	17746	17572.398	1.233137	166.635
FBtr0087619	18014	17840.398	2.967211	407.078
FBtr0304847	17729	17555.398	0.889922	120.140
FBtr0304853	17148	16974.398	1.150097	150.125
FBtr0273226	17948	17774.398	2.000640	273.456
FBtr0088020	877	703.593	1.663402	9.000
FBtr0084282	2299	2125.398	13.209711	215.903
FBtr0308848	1875	1701.398	54.073911	707.486
FBtr0334561	1869	1695.398	6.806746	88.743
FBtr0084283	2186	2012.398	4.627600	71.613
FBtr0084284	1618	1444.398	0.202996	2.255
FBtr0086316	2572	2398.398	0.055137	1.017
FBtr0072737	5610	5436.398	12.142342	507.619
FBtr0072736	5382	5208.398	5.864868	234.902
FBtr0072735	5390	5216.398	8.363163	335.479
FBtr0082829	1117	943.398	21.227630	154.000
FBtr0301717	8603	8429.398	3.451577	223.737
FBtr0304053	8528	8354.398	3.070477	197.263
FBtr0075720	3014	2840.398	0.000000	0.000
FBtr0300289	1247	1073.398	0.073169	0.604
FBtr0079754	963	789.560	0.617156	3.747
FBtr0340261	1052	878.398	0.096059	0.649
FBtr0077670	1714	1540.398	36.039510	426.910
FBtr0111024	4340	4166.398	2.142082	68.631
FBtr0079026	4364	4190.398	44.884835	1446.369
FBtr0078537	1502	1328.398	5.020903	51.290
FBtr0310503	1506	1332.398	4.461196	45.710
FBtr0334767	2335	2161.398	0.058578	0.974
FBtr0113405	2030	1856.398	0.071897	1.026
FBtr0075400	828	654.626	0.000000	0.000
FBtr0075067	1281	1107.398	21.254486	181.000
FBtr0077588	973	799.549	0.162641	1.000
FBtr0299814	890	716.591	6.351449	35.000
FBtr0343052	2374	2200.398	2.707759	45.818
FBtr0070859	1746	1572.398	9.048936	109.417
FBtr0073366	1142	968.398	0.000000	0.000
FBtr0074467	817	643.633	11.314251	56.000
FBtr0072375	1772	1598.398	18.223798	224.000
FBtr0075331	774	600.661	0.432989	2.000
FBtr0083411	2070	1896.398	0.034359	0.501
FBtr0339173	2442	2268.398	0.028602	0.499
FBtr0084692	6338	6164.398	15.652693	742.000
FBtr0075381	1180	1006.398	16.151617	125.000
FBtr0077302	645	471.706	0.275680	1.000
FBtr0307516	798	624.647	0.000000	0.000
FBtr0080248	1876	1702.398	14.818916	194.000
FBtr0080489	4365	4191.398	102.405033	3300.687
FBtr0305555	5528	5354.398	1.587579	65.369
FBtr0082623	1393	1219.398	79.022088	741.000
FBtr0302511	1489	1315.398	23.100710	233.672
FBtr0088611	2926	2752.398	4.316553	91.363
FBtr0302512	1941	1767.398	49.808945	676.965
FBtr0075536	735	561.677	43.480239	187.803
FBtr0306854	969	795.554	4.195045	25.664
FBtr0085538	1180	1006.398	7.494350	58.000
FBtr0334511	7590	7416.398	12.197434	695.642
FBtr0306257	7578	7404.398	10.914836	621.486
FBtr0334512	8273	8099.398	3.590478	223.630
FBtr0306256	8128	7954.398	23.450501	1434.444
FBtr0334510	8140	7966.398	28.749922	1761.257
FBtr0340071	479	305.805	68.971034	162.194
FBtr0112384	647	473.705	0.770275	2.806
FBtr0079773	1021	847.398	0.461385	3.007
FBtr0086889	2582	2408.398	0.294426	5.453
FBtr0086057	2226	2052.398	35.861682	566.000
FBtr0071909	2295	2121.398	1.165391	19.012
FBtr0305132	2331	2157.398	0.963721	15.988
FBtr0070930	2963	2789.398	58.518470	1255.242
FBtr0340028	3296	3122.398	1.280255	30.740
FBtr0083127	4176	4002.398	15.515808	477.550
FBtr0083126	4114	3940.398	66.604262	2018.210
FBtr0076016	1491	1317.398	4.145797	42.000
FBtr0088726	751	577.669	0.900444	4.000
FBtr0078011	1246	1072.398	54.931058	453.000
FBtr0075143	1894	1720.398	0.075587	1.000
FBtr0072832	1822	1648.398	4.018168	50.935
FBtr0072833	1774	1600.398	9.187382	113.069
FBtr0303152	1777	1603.398	5.514657	67.996
FBtr0302518	1927	1753.398	0.074164	1.000
FBtr0344474	4299	4125.398	0.000000	0.000
FBtr0083532	4514	4340.398	0.000000	0.000
FBtr0346161	5221	5047.398	0.000000	0.000
FBtr0072607	1370	1196.398	8.265300	76.043
FBtr0075275	2790	2616.398	18.588468	374.000
FBtr0332087	2383	2209.398	0.029431	0.500
FBtr0075980	2400	2226.398	0.029202	0.500
FBtr0088124	810	636.634	0.051055	0.250
FBtr0300239	1137	963.398	2.847889	21.099
FBtr0300238	1096	922.398	1.122779	7.964
FBtr0300237	1176	1002.398	1.548120	11.934
FBtr0078305	1806	1632.398	53.804026	675.406
FBtr0307160	671	497.699	4.596944	17.594
FBtr0071714	569	395.758	0.000000	0.000
FBtr0071921	1771	1597.398	0.000000	0.000
FBtr0334605	1505	1331.398	2.042435	20.911
FBtr0084336	1211	1037.398	35.987070	287.089
FBtr0075701	1581	1407.398	0.092397	1.000
FBtr0305078	621	447.734	0.373953	1.288
FBtr0087949	638	464.712	0.199367	0.712
FBtr0086540	576	402.756	140.863362	436.279
FBtr0086541	654	480.702	20.213609	74.721
FBtr0075679	3761	3587.398	7.537263	207.930
FBtr0333032	3758	3584.398	2.687208	74.070
FBtr0083588	1564	1390.398	0.047168	0.504
FBtr0346323	2494	2320.398	0.027779	0.496
FBtr0074661	2055	1881.398	13.669185	197.764
FBtr0083991	1951	1777.398	361.717543	4944.000
FBtr0112370	940	766.576	0.000000	0.000
FBtr0112371	492	318.796	0.000000	0.000
FBtr0070230	3382	3208.398	25.575077	631.000
FBtr0075709	929	755.577	0.172106	1.000
FBtr0081177	1708	1534.398	16.695675	197.000
FBtr0081675	1167	993.398	1.832654	14.000
FBtr0079256	2643	2469.398	0.716479	13.606
FBtr0343151	1726	1552.398	3.972212	47.420
FBtr0077591	1177	1003.398	0.065377	0.504
FBtr0343237	1376	1202.398	0.053594	0.496
FBtr0080264	1596	1422.398	2.102725	23.000
FBtr0079561	2552	2378.398	0.218701	4.000
FBtr0329938	7234	7060.398	0.000000	0.000
FBtr0330616	7121	6947.398	0.000000	0.000
FBtr0329872	6559	6385.398	0.000000	0.000
FBtr0303081	6608	6434.398	0.000000	0.000
FBtr0303082	6904	6730.398	0.000000	0.000
FBtr0303080	6920	6746.398	0.019275	1.000
FBtr0305946	6314	6140.398	0.000000	0.000
FBtr0084624	1484	1310.398	0.000000	0.000
FBtr0433500	1340	1166.398	13.601563	122.000
FBtr0073505	1432	1258.398	50.842027	492.000
FBtr0302966	2296	2122.398	0.000000	0.000
FBtr0071329	3721	3547.398	0.126824	3.460
FBtr0302965	3640	3466.398	0.132813	3.540
FBtr0075615	436	262.835	0.000000	0.000
FBtr0331409	683	509.695	0.000000	0.000
FBtr0290225	686	512.694	0.000000	0.000
FBtr0346535	819	645.632	0.000000	0.000
FBtr0088160	830	656.625	0.000000	0.000
FBtr0089214	1788	1614.398	1.172941	14.562
FBtr0345298	2180	2006.398	1.414836	21.830
FBtr0309882	1958	1784.398	1.096003	15.039
FBtr0089210	1979	1805.398	6.718520	93.276
FBtr0089211	2061	1887.398	5.532112	80.293
FBtr0086297	963	789.560	33.050945	200.675
FBtr0075304	1539	1365.398	0.043005	0.452
FBtr0305577	1525	1351.398	0.008364	0.087
FBtr0075306	2251	2077.398	0.006154	0.098
FBtr0113173	1480	1306.398	0.044968	0.452
FBtr0075303	2192	2018.398	0.006293	0.098
FBtr0075301	1357	1183.398	0.049721	0.452
FBtr0075305	1673	1499.398	0.007813	0.090
FBtr0075300	1491	1317.398	0.008498	0.086
FBtr0075302	2069	1895.398	0.006603	0.096
FBtr0113174	1614	1440.398	0.008026	0.089
FBtr0083901	816	642.633	0.000000	0.000
FBtr0344245	939	765.576	0.000000	0.000
FBtr0077049	3179	3005.398	0.258881	5.983
FBtr0345594	4137	3963.398	0.200902	6.123
FBtr0392900	910	736.579	2.800015	15.860
FBtr0083323	762	588.663	44.337590	200.707
FBtr0345208	1367	1193.398	0.202752	1.861
FBtr0332177	1081	907.398	0.603604	4.212
FBtr0083336	1294	1120.398	0.625859	5.392
FBtr0333728	1178	1004.398	86.678534	669.486
FBtr0084435	712	538.687	5.069424	21.000
FBtr0070836	1983	1809.398	0.503083	7.000
FBtr0072878	636	462.713	56.769591	202.000
FBtr0333810	4339	4165.398	0.164572	5.272
FBtr0078792	2017	1843.398	41.475896	587.948
FBtr0309312	2443	2269.398	1.460990	25.497
FBtr0088195	523	349.776	0.000000	0.000
FBtr0073519	2057	1883.398	135.515804	1962.711
FBtr0073518	2345	2171.398	9.190902	153.469
FBtr0073287	1401	1227.398	13.771714	129.986
FBtr0306092	1295	1121.398	5.915652	51.014
FBtr0303830	464	290.817	0.000000	0.000
FBtr0343529	6059	5885.398	19.818117	896.938
FBtr0301793	6672	6498.398	2.906766	145.258
FBtr0343528	6060	5886.398	1.227630	55.570
FBtr0301796	6591	6417.398	3.139789	154.947
FBtr0070725	5480	5306.398	1.518495	61.964
FBtr0070724	6568	6394.398	3.216675	158.173
FBtr0301794	6590	6416.398	2.678263	132.150
FBtr0110781	1248	1074.398	0.484140	4.000
FBtr0303390	593	419.751	0.000000	0.000
FBtr0078848	1083	909.398	0.136423	0.954
FBtr0305965	1020	846.398	0.160701	1.046
FBtr0086029	1626	1452.398	2666.511829	29781.967
FBtr0081873	554	380.764	63.586056	186.184
FBtr0339327	717	543.682	4.022182	16.816
FBtr0344754	2048	1874.398	1.123188	16.190
FBtr0333672	2026	1852.398	3.441710	49.027
FBtr0089186	1688	1514.398	422.026926	4914.784
FBtr0334986	1160	986.398	0.629160	4.772
FBtr0111266	505	331.789	85.922868	219.228
FBtr0345127	5049	4875.398	1.361273	51.036
FBtr0340396	5781	5607.398	1.630493	70.308
FBtr0301451	6009	5835.398	0.892622	40.055
FBtr0073808	5870	5696.398	15.693448	687.453
FBtr0301449	5935	5761.398	2.367030	104.871
FBtr0301450	5243	5069.398	3.056546	119.155
FBtr0112980	5651	5477.398	2.774753	116.875
FBtr0304676	1708	1534.398	10.439368	123.179
FBtr0339481	1703	1529.398	4.775294	56.162
FBtr0088118	3158	2984.398	2.511853	57.647
FBtr0084390	6575	6401.398	0.066536	3.275
FBtr0110801	6764	6590.398	0.093956	4.762
FBtr0333562	2360	2186.398	0.000000	0.000
FBtr0290260	1796	1622.398	0.000000	0.000
FBtr0082512	2382	2208.398	8.802237	149.484
FBtr0083882	1399	1225.398	34.146904	321.775
FBtr0344243	2285	2111.398	1.307214	21.225
FBtr0077469	1162	988.398	0.131566	1.000
FBtr0071131	1346	1172.398	8.678096	78.239
FBtr0331433	1251	1077.398	18.075823	149.761
FBtr0083662	2241	2067.398	0.817702	13.000
FBtr0340127	1637	1463.398	0.000000	0.000
FBtr0086984	1306	1132.398	0.000000	0.000
FBtr0082487	2236	2062.398	59.080331	937.000
FBtr0114604	5618	5444.398	14.235109	595.984
FBtr0082817	3788	3614.398	43.323406	1204.156
FBtr0344783	3888	3714.398	4.540680	129.698
FBtr0073675	1234	1060.398	11.159590	91.000
FBtr0076188	2544	2370.398	37.966835	692.070
FBtr0076187	2630	2456.398	19.266165	363.930
FBtr0077452	586	412.754	8307.776955	26369.396
FBtr0335136	633	459.717	19.358097	68.435
FBtr0345285	613	439.743	91.130922	308.169
FBtr0070490	2352	2178.398	4.894997	82.000
FBtr0306589	5315	5141.398	3.431031	135.653
FBtr0078169	5082	4908.398	2.212704	83.519
FBtr0078171	5391	5217.398	3.576701	143.503
FBtr0078168	5225	5051.398	2.202823	85.569
FBtr0306590	5179	5005.398	4.621693	177.895
FBtr0306591	5390	5216.398	4.568101	183.244
FBtr0078170	5248	5074.398	15.771412	615.431
FBtr0330655	5281	5107.398	2.410817	94.686
FBtr0306592	5528	5354.398	2.741312	112.874
FBtr0078166	5155	4981.398	2.338844	89.594
FBtr0078167	5230	5056.398	2.701187	105.032
FBtr0084326	1531	1357.398	13.795297	144.000
FBtr0078751	1859	1685.398	33.563139	435.000
FBtr0082559	1448	1274.398	0.000000	0.000
FBtr0113358	2184	2010.398	1.487721	23.000
FBtr0302224	3653	3479.398	14.615037	391.046
FBtr0332968	6696	6522.398	1.096319	54.988
FBtr0300901	524	350.776	2.228050	6.010
FBtr0339374	528	354.772	2.195575	5.990
FBtr0302018	7926	7752.398	0.204030	12.163
FBtr0073940	6505	6331.398	0.492947	24.001
FBtr0304875	6355	6181.398	0.308999	14.688
FBtr0302016	6412	6238.398	0.330251	15.843
FBtr0331596	6391	6217.398	0.493120	23.577
FBtr0302017	6415	6241.398	0.298863	14.344
FBtr0304874	6418	6244.398	0.298374	14.328
FBtr0073817	4868	4694.398	17.063835	616.000
FBtr0301041	4621	4447.398	6.410309	219.235
FBtr0301042	4630	4456.398	15.020918	514.760
FBtr0079696	628	454.722	62.342750	218.000
FBtr0347005	2330	2156.398	1.560401	25.876
FBtr0110774	2283	2109.398	2.428507	39.393
FBtr0344293	2267	2093.398	6.129631	98.676
FBtr0081734	2380	2206.398	1.417770	24.055
FBtr0301701	6417	6243.398	14.860108	713.456
FBtr0330066	6206	6032.398	3.088629	143.278
FBtr0305501	4407	4233.398	3.655288	118.997
FBtr0333358	6414	6240.398	7.861672	377.269
FBtr0342927	1419	1245.398	0.138596	1.327
FBtr0081191	1302	1128.398	2.701556	23.442
FBtr0342926	1519	1345.398	0.118918	1.230
FBtr0331521	1549	1375.398	0.031485	0.333
FBtr0331522	1613	1439.398	0.030237	0.335
FBtr0077115	1524	1350.398	0.032000	0.332
FBtr0074504	2031	1857.398	174.013811	2485.495
FBtr0342787	2411	2237.398	11.072329	190.505
FBtr0077885	2999	2825.398	3.640611	79.100
FBtr0077886	3421	3247.398	4.480941	111.900
FBtr0076830	678	504.696	0.000000	0.000
FBtr0346017	699	525.694	0.129422	0.523
FBtr0112532	618	444.738	0.431811	1.477
FBtr0299995	1177	1003.398	0.000000	0.000
FBtr0339149	3412	3238.398	3.674837	91.515
FBtr0301516	3383	3209.398	21.811740	538.317
FBtr0085359	5529	5355.398	7.135624	293.865
FBtr0339150	3449	3275.398	9.113374	229.545
FBtr0342734	2540	2366.398	0.028017	0.510
FBtr0070185	2073	1899.398	0.035133	0.513
FBtr0080087	1535	1361.398	43.555256	455.984
FBtr0300982	1655	1481.398	3.870742	44.095
FBtr0302378	1797	1623.398	4.479429	55.921
FBtr0071773	1280	1106.398	0.117534	1.000
FBtr0310017	5009	4835.398	0.190888	7.098
FBtr0310018	5305	5131.398	0.188170	7.425
FBtr0310020	6069	5895.398	0.137513	6.234
FBtr0344146	4915	4741.398	0.142210	5.185
FBtr0310019	5015	4841.398	0.190293	7.085
FBtr0085629	657	483.702	12.750419	47.427
FBtr0346511	828	654.626	0.113811	0.573
FBtr0086768	1571	1397.398	97.711339	1050.000
FBtr0343381	2221	2047.398	0.181958	2.865
FBtr0073979	2113	1939.398	0.210219	3.135
FBtr0081101	450	276.826	0.000000	0.000
FBtr0077015	920	746.579	66.014535	379.000
FBtr0343265	490	316.796	267.567938	651.835
FBtr0072061	593	419.751	160.528534	518.165
FBtr0074618	6138	5964.398	0.043692	2.004
FBtr0305967	3049	2875.398	1.902373	42.065
FBtr0086000	3079	2905.398	14.901502	332.935
FBtr0112929	4880	4706.398	0.474173	17.161
FBtr0087429	4551	4377.398	0.728489	24.522
FBtr0332856	4059	3885.398	0.909162	27.164
FBtr0087431	3648	3474.398	6.478246	173.086
FBtr0303758	1942	1768.398	0.399979	5.439
FBtr0303757	5340	5166.398	0.320711	12.742
FBtr0303756	4522	4348.398	2.336487	78.130
FBtr0087430	4221	4047.398	0.855098	26.614
FBtr0301334	3652	3478.398	2.168381	58.001
FBtr0076150	490	316.796	0.000000	0.000
FBtr0079860	5802	5628.398	0.030729	1.330
FBtr0304057	4976	4802.398	0.037079	1.369
FBtr0079861	5381	5207.398	0.033664	1.348
FBtr0113030	2148	1974.398	0.035353	0.537
FBtr0304056	4284	4110.398	0.044900	1.419
FBtr0300468	2056	1882.398	0.000000	0.000
FBtr0070688	2475	2301.398	0.056505	1.000
FBtr0332316	1277	1103.398	0.000000	0.000
FBtr0076997	1428	1254.398	0.207334	2.000
FBtr0088084	2033	1859.398	3.706631	53.000
FBtr0290052	1477	1303.398	0.099770	1.000
FBtr0344660	4010	3836.398	0.000000	0.000
FBtr0344661	3964	3790.398	0.000000	0.000
FBtr0344659	3971	3797.398	0.000000	0.000
FBtr0303293	11515	11341.398	14.595759	1272.968
FBtr0347556	11368	11194.398	2.834799	244.032
FBtr0084409	1343	1169.398	242.768981	2183.131
FBtr0346160	1809	1635.398	0.784748	9.869
FBtr0071619	4426	4252.398	0.370669	12.121
FBtr0309176	1364	1190.398	0.000000	0.000
FBtr0309177	1367	1193.398	0.000000	0.000
FBtr0086752	677	503.697	0.000000	0.000
FBtr0074895	1797	1623.398	58.875977	735.000
FBtr0113210	1659	1485.398	0.937993	10.714
FBtr0082126	1202	1028.398	15.083519	119.286
FBtr0082119	2993	2819.398	10.973670	237.921
FBtr0302382	4378	4204.398	0.798045	25.802
FBtr0301093	4774	4600.398	0.742775	26.277
FBtr0086832	832	658.624	71.078940	360.000
FBtr0084632	4622	4448.398	22.392417	766.000
FBtr0345370	5509	5335.398	5.767702	236.643
FBtr0089021	5251	5077.398	23.136306	903.357
FBtr0084258	553	379.764	0.000000	0.000
FBtr0079867	1616	1442.398	0.360621	4.000
FBtr0083779	1716	1542.398	0.168620	2.000
FBtr0308256	1173	999.398	0.499045	3.835
FBtr0304871	1357	1183.398	1.264100	11.504
FBtr0345065	917	743.579	0.065661	0.375
FBtr0089112	1122	948.398	5.528802	40.322
FBtr0089113	1197	1023.398	8.578269	67.510
FBtr0089114	1143	969.398	1.461464	10.895
FBtr0345064	863	689.597	0.105308	0.558
FBtr0079082	1798	1624.398	0.040243	0.503
FBtr0329970	2616	2442.398	0.026477	0.497
FBtr0339240	615	441.741	0.000000	0.000
FBtr0100553	393	219.882	0.000000	0.000
FBtr0085715	1601	1427.398	21.957746	241.022
FBtr0074292	3052	2878.398	42.035063	930.436
FBtr0074293	6837	6663.398	0.490914	25.155
FBtr0305198	7965	7791.398	0.431948	25.880
FBtr0332870	4007	3833.398	16.693306	492.097
FBtr0336708	995	821.525	2.453638	15.501
FBtr0078981	1034	860.398	4.005055	26.499
FBtr0273303	2877	2703.398	0.096205	2.000
FBtr0077008	1391	1217.398	144.764153	1355.245
FBtr0332065	1778	1604.398	0.283267	3.495
FBtr0332066	1324	1150.398	24.886815	220.162
FBtr0332067	1350	1176.398	3.106008	28.098
FBtr0087486	1514	1340.398	0.000000	0.000
FBtr0336626	360	186.906	0.000000	0.000
FBtr0307098	318	144.922	0.000000	0.000
FBtr0073075	2255	2081.398	7.684680	123.000
FBtr0300810	3915	3741.398	0.235305	6.770
FBtr0083838	3918	3744.398	0.234754	6.760
FBtr0344607	3568	3394.398	0.018022	0.470
FBtr0086133	1674	1500.398	1.473392	17.000
FBtr0332474	4133	3959.398	8.093688	246.434
FBtr0080706	4124	3950.398	90.880316	2760.799
FBtr0080705	4145	3971.398	34.330889	1048.462
FBtr0332473	4112	3938.398	11.764634	356.305
FBtr0300363	915	741.579	0.175355	1.000
FBtr0075581	1681	1507.398	0.000000	0.000
FBtr0070749	772	598.662	0.000000	0.000
FBtr0345745	952	778.572	0.000000	0.000
FBtr0334496	851	677.606	0.000000	0.000
FBtr0082860	568	394.758	0.000000	0.000
FBtr0072083	1230	1056.398	22.157497	180.000
FBtr0078415	2043	1869.398	0.626061	9.000
FBtr0076461	2120	1946.398	27.443946	410.773
FBtr0331583	2111	1937.398	2.128392	31.710
FBtr0331582	2069	1895.398	0.790133	11.517
FBtr0342624	1603	1429.398	27.303714	300.123
FBtr0073776	1282	1108.398	12.539053	106.877
FBtr0306683	1878	1704.398	0.000000	0.000
FBtr0088125	818	644.633	0.403454	2.000
FBtr0082598	1758	1584.398	37.559450	457.623
FBtr0290234	1200	1026.398	8.235184	65.000
FBtr0074271	7899	7725.398	9.628331	572.000
FBtr0305661	1449	1275.398	0.000000	0.000
FBtr0300847	784	610.656	0.000000	0.000
FBtr0340224	4612	4438.398	4.435530	151.390
FBtr0340225	5420	5246.398	8.477347	342.015
FBtr0089881	4371	4197.398	34.989188	1129.375
FBtr0111141	1581	1407.398	0.940308	10.177
FBtr0344974	2053	1879.398	0.431914	6.242
FBtr0070044	1423	1249.398	37.926649	364.393
FBtr0345139	1429	1255.398	1.786811	17.250
FBtr0345138	1481	1307.398	13.762454	138.366
FBtr0070042	1536	1362.398	4.117637	43.140
FBtr0070043	1561	1387.398	2.196396	23.433
FBtr0088010	467	293.816	213.327580	482.000
FBtr0334522	3913	3739.398	2.161669	62.161
FBtr0083698	3561	3387.398	17.112139	445.753
FBtr0083699	3740	3566.398	1.283007	35.187
FBtr0330185	1539	1365.398	1.220291	12.813
FBtr0076983	1455	1281.398	37.973495	374.187
FBtr0079179	1784	1610.398	138.525851	1715.490
FBtr0332599	1656	1482.398	8.115185	92.510
FBtr0346193	2078	1904.398	1.659009	24.296
FBtr0074094	1829	1655.398	45.774282	582.704
FBtr0088413	1753	1579.398	0.646166	7.848
FBtr0088418	2966	2792.398	0.169617	3.642
FBtr0088419	2966	2792.398	0.137044	2.943
FBtr0088416	1753	1579.398	45.622675	554.111
FBtr0088417	3046	2872.398	0.697740	15.412
FBtr0100182	974	800.547	280.763298	1728.429
FBtr0088412	3078	2904.398	1.375099	30.712
FBtr0332917	1760	1586.398	3.993910	48.723
FBtr0100183	1753	1579.398	188.738362	2292.324
FBtr0088415	3078	2904.398	15.508204	346.371
FBtr0088414	2966	2792.398	0.175999	3.779
FBtr0332916	2924	2750.398	0.175177	3.705
FBtr0071666	1235	1061.398	24.625982	201.000
FBtr0076824	2391	2217.398	0.000000	0.000
FBtr0305283	218	45.291	0.000000	0.000
FBtr0085545	4955	4781.398	0.000000	0.000
FBtr0082015	1885	1711.398	49.389898	650.000
FBtr0091493	2470	2296.398	0.039527	0.698
FBtr0091491	7325	7151.398	0.041643	2.290
FBtr0091492	2446	2272.398	0.039998	0.699
FBtr0310062	7141	6967.398	0.043051	2.307
FBtr0070458	2721	2547.398	4.483283	87.825
FBtr0070457	4223	4049.398	12.036881	374.825
FBtr0334883	4544	4370.398	3.611370	121.372
FBtr0303887	4509	4335.398	1.053325	35.117
FBtr0303886	4316	4142.398	1.910593	60.862
FBtr0086775	2146	1972.398	41.337936	627.000
FBtr0335157	3185	3011.398	9.495185	219.885
FBtr0335155	2728	2554.398	17.961088	352.814
FBtr0074795	2975	2801.398	73.079710	1574.330
FBtr0335156	2882	2708.398	3.364138	70.067
FBtr0080843	1012	838.398	61.529719	396.697
FBtr0304692	8553	8379.398	68.408005	4408.023
FBtr0084813	8484	8310.398	4.991289	318.977
FBtr0321258	2850	2676.398	0.000000	0.000
FBtr0089524	2847	2673.398	0.000000	0.000
FBtr0331651	1426	1252.398	0.000000	0.000
FBtr0078006	2220	2046.398	0.127091	2.000
FBtr0086929	2022	1848.398	0.000000	0.000
FBtr0075065	741	567.673	0.694814	3.033
FBtr0308809	1139	965.398	0.107862	0.801
FBtr0110805	636	462.713	3.373849	12.005
FBtr0308808	1094	920.398	0.099462	0.704
FBtr0308807	970	796.553	2.347887	14.382
FBtr0306255	3161	2987.398	14.198219	326.175
FBtr0100422	3266	3092.398	2.533372	60.245
FBtr0076189	3755	3581.398	3.474075	95.679
FBtr0076190	3427	3253.398	1.131097	28.298
FBtr0306254	3654	3480.398	35.891429	960.603
FBtr0300500	4643	4469.398	1.388854	47.734
FBtr0332081	5080	4906.398	1.195432	45.104
FBtr0300499	3862	3688.398	0.860325	24.402
FBtr0346536	6398	6224.398	0.287035	13.739
FBtr0076777	5107	4933.398	0.763047	28.948
FBtr0332083	2870	2696.398	1.236463	25.638
FBtr0076776	5065	4891.398	2.301387	86.566
FBtr0076782	4746	4572.398	3.659742	128.682
FBtr0076775	2828	2654.398	3.875056	79.098
FBtr0076780	4702	4528.398	1.262982	43.981
FBtr0332080	4197	4023.398	1.395757	43.184
FBtr0306535	6855	6681.398	0.231079	11.873
FBtr0332082	5098	4924.398	0.644701	24.414
FBtr0343643	1395	1221.398	5.630332	52.883
FBtr0080586	1141	967.398	77.931970	579.756
FBtr0302501	1335	1161.398	3.399500	30.361
FBtr0082174	2061	1887.398	18.602704	270.000
FBtr0302670	3747	3573.398	16.279220	447.341
FBtr0302667	3464	3290.398	6.024412	152.436
FBtr0302669	3410	3236.398	5.198331	129.375
FBtr0306633	4342	4168.398	4.539409	145.510
FBtr0302668	3887	3713.398	7.412573	211.673
FBtr0302666	2092	1918.398	72.702829	1072.542
FBtr0302673	4477	4303.398	62.187866	2057.981
FBtr0303586	4204	4030.398	81.542187	2527.286
FBtr0306634	3324	3150.398	12.253395	296.856
FBtr0075433	571	397.757	0.326932	1.000
FBtr0343513	355	181.908	0.000000	0.000
FBtr0072448	498	324.791	0.000000	0.000
FBtr0077545	571	397.757	0.000000	0.000
FBtr0346581	631	457.720	0.000000	0.000
FBtr0302315	2098	1924.398	2.312494	34.222
FBtr0072013	2033	1859.398	61.015949	872.449
FBtr0072014	2071	1897.398	4.193891	61.193
FBtr0072015	2034	1860.398	19.694110	281.752
FBtr0343042	8493	8319.398	0.280938	17.973
FBtr0071493	8469	8295.398	0.311025	19.841
FBtr0343041	9687	9513.398	0.234631	17.165
FBtr0110794	703	529.692	0.000000	0.000
FBtr0084553	1158	984.398	0.000000	0.000
FBtr0344266	706	532.688	0.000000	0.000
FBtr0335412	937	763.576	0.000000	0.000
FBtr0075112	1469	1295.398	0.000000	0.000
